Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B,component_1,component_2,clusters_3_0,clusters_3_2,clusters_5_0,clusters_5_2,clusters_5_3,clusters_5_4,clusters_8_0,clusters_8_2,clusters_8_3,clusters_8_4,clusters_8_5,clusters_8_6,clusters_8_7
16449,94,1.0,41.447295473979494,23.919446956212234,8.0,15,14.0,1993,0.521867054,25,6149,0,0,0,0,1,0,1,0,1,47.601864,-45.219467,0,1,0,0,0,1,0,0,0,0,1,0,0
2392,9,3.0,78.68034437272391,44.54847497197399,10.0,6,17.0,1993,0.069753361,53,13670,4,1,11,0,1,0,1,0,1,-39.84937,-72.93867,1,0,1,0,0,0,1,0,0,0,0,0,0
12234,200,2.0,49.18888768772806,29.6063378353524,6.0,6,5.0,1959,0.0,33,7425,1,2,5,0,1,0,1,0,1,6.9586506,-32.702633,0,1,0,0,0,1,0,0,0,0,1,0,0
15653,11,1.0,34.709104561285336,18.690755863097397,5.0,1,5.0,1977,0.00016967599999999998,36,5992,0,1,1,0,1,0,1,0,1,45.06341,-41.009987,0,1,0,0,0,1,0,0,0,0,1,0,0
11663,42,1.0,40.048098831463406,23.554404763693128,7.0,10,17.0,2006,0.158249043,21,5731,0,1,0,0,1,0,1,0,1,20.600723,-13.696195,0,1,0,0,0,1,0,0,0,0,1,0,0
15397,7,4.0,90.87987851545547,56.65565568725043,11.0,4,14.0,1999,0.035145267,42,9292,3,0,3,0,1,0,1,0,1,5.128646,-60.036644,0,1,0,0,0,1,0,0,0,0,1,0,0
11385,148,1.0,37.66882653105834,19.45616350404436,9.0,10,12.0,1970,0.313924552,22,4625,11,2,10,0,1,0,1,0,1,21.321384,-4.5977087,0,1,0,0,0,1,0,0,0,0,1,0,0
10151,1,2.0,53.82981825338361,53.772421482682425,1.0,10,17.0,1977,0.007122317,1,264,0,0,1,0,1,0,1,0,1,35.287064,45.87506,0,1,0,1,0,0,0,0,0,0,0,0,1
13263,30,1.0,38.482805623120726,22.042311305863453,1.0,7,1.0,1977,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,22.270226,-34.18667,0,1,0,0,0,1,0,0,0,0,1,0,0
4505,46,3.0,63.396086011381676,47.90280488596497,5.0,4,9.0,1970,0.0,47,11319,0,3,5,0,1,0,1,0,1,-41.850067,-42.971485,1,0,1,0,0,0,1,0,0,0,0,0,0
1851,27,2.0,57.34598067743663,54.71613731895439,0.0,9,9.0,1977,0.011654127,4,915,0,0,0,0,1,0,1,0,1,29.849737,79.59533,1,0,0,0,1,0,0,0,0,1,0,0,0
15471,3,1.0,35.87615246760468,18.853164511623504,6.0,8,9.0,1974,0.050900058,43,10621,1,2,3,0,1,0,1,0,1,2.131588,-61.773293,0,1,0,0,0,1,0,1,0,0,0,0,0
4007,121,3.0,72.55033572802222,48.43556594355172,7.0,8,16.0,1977,0.212515361,19,3293,16,3,7,0,1,0,1,0,1,-31.922083,35.217873,1,0,0,0,1,0,0,0,0,1,0,0,0
10251,8,2.0,58.024162112260406,31.40215519690671,8.0,13,12.0,1977,0.219006007,28,6746,3,1,4,0,1,0,1,0,1,3.7909327,-18.119339,0,1,0,0,0,1,0,0,1,0,0,0,0
14770,77,1.0,43.31705365988491,22.845818919972643,8.0,13,12.0,1983,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1,0.8391762,-59.36059,0,1,0,0,0,1,0,1,0,0,0,0,0
1353,74,2.0,54.55786968187346,30.07360437938401,9.0,16,15.0,2005,0.371148999,34,7065,1,2,5,0,1,0,1,0,1,-69.70381,13.360657,1,0,0,0,1,0,0,0,0,0,0,1,0
16335,100,2.0,44.45974833505619,28.224575835913026,5.0,8,9.0,1968,0.200146802,23,3975,8,2,0,0,1,0,1,0,1,57.269558,-25.04468,0,1,0,0,0,1,0,0,0,0,1,0,0
10859,87,1.0,41.357161586881936,18.878705236351934,8.0,8,17.0,1986,0.100455735,43,7227,0,1,6,0,1,0,1,1,0,4.637314,-22.252005,0,1,0,0,0,1,0,0,1,0,0,0,0
11985,1,2.0,66.56207107935955,66.4415603132246,1.0,9,20.0,1977,0.007122317,1,264,0,0,1,0,1,0,1,0,1,50.791103,38.045322,0,1,0,1,0,0,0,0,0,0,0,0,1
8076,11,2.0,45.27056408948793,32.07378957729816,5.0,10,9.0,1974,0.00016967599999999998,36,5992,0,1,1,0,1,0,1,0,1,-8.862117,-4.4896903,1,0,0,0,1,0,0,0,1,0,0,0,0
12506,55,3.0,77.80692249528266,48.38889079952439,10.0,10,17.0,1988,0.041365446,31,5569,0,1,4,0,1,0,1,0,1,27.088808,-17.731323,0,1,0,0,0,1,0,0,0,0,1,0,0
4749,9,3.0,69.552090585187,41.69485611144509,8.0,4,10.0,2011,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,-34.38291,12.668114,1,0,0,0,1,0,0,0,0,0,0,1,0
12322,8,2.0,44.38723647202,31.718959067162572,5.0,7,9.0,1970,0.458174486,26,4439,1,1,5,0,1,1,0,0,1,32.90301,-11.044275,0,1,0,0,0,1,0,0,0,0,1,0,0
13910,84,1.0,32.40047349248031,20.35659031504704,5.0,10,9.0,1970,0.14966637300000002,22,4789,2,4,1,0,1,0,1,0,1,40.618126,-19.18733,0,1,0,0,0,1,0,0,0,0,1,0,0
8252,47,2.0,48.107249931897776,29.20879766253441,6.0,5,9.0,1976,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1,-25.108261,-42.648434,1,0,1,0,0,0,1,0,0,0,0,0,0
2431,31,3.0,59.26165171403849,46.071290037491366,5.0,3,9.0,1973,0.151346216,32,5889,10,4,1,0,1,1,0,0,1,-54.55237,19.279247,1,0,0,0,1,0,0,0,0,0,0,1,0
7537,27,1.0,42.85040246499828,22.28820217085377,7.0,11,17.0,2007,0.041116354,53,14892,4,1,4,0,1,0,1,0,1,-28.489801,-76.23235,1,0,1,0,0,0,1,0,0,0,0,0,0
4637,0,4.0,107.16134850197004,67.03513277994328,10.0,10,22.0,2007,0.319809354,25,4756,16,5,8,0,1,0,1,0,1,-34.46581,20.572685,1,0,0,0,1,0,0,0,0,0,0,1,0
15290,21,3.0,59.79310999913618,42.23004695445785,6.0,11,9.0,1969,0.194489265,47,8004,3,3,5,0,1,0,1,0,1,29.757416,-51.808567,0,1,0,0,0,1,0,0,0,0,1,0,0
16072,27,3.0,86.08001244562305,50.43853154117027,10.0,10,17.0,2003,0.041116354,53,14892,4,1,4,0,1,0,1,0,1,-9.294852,-76.279755,0,1,0,0,0,1,0,1,0,0,0,0,0
6078,57,1.0,39.010769475488466,16.26927460511365,14.0,5,10.0,2005,0.090799103,74,19083,2,5,15,0,1,0,1,0,1,-9.32755,-98.185104,1,0,1,0,0,0,1,0,0,0,0,0,0
3847,79,2.0,54.68223899723799,30.20298365772833,11.0,7,16.0,1976,0.307466659,30,5048,9,2,5,0,1,1,0,0,1,-40.248264,22.082901,1,0,0,0,1,0,0,0,0,0,0,1,0
5999,23,2.0,52.451567617574504,50.20658674463307,1.0,4,3.0,2017,0.005767451,1,388,0,0,0,0,1,0,1,0,1,3.3755348,68.11858,1,0,0,0,1,0,0,0,0,1,0,0,0
7678,48,2.0,47.963048285565186,31.947822573164487,6.0,8,12.0,1979,0.041124634,46,9515,5,1,10,0,1,0,1,0,1,-25.402716,-39.408497,1,0,1,0,0,0,0,0,1,0,0,0,0
4862,96,1.0,44.82443599799236,21.89138246780808,9.0,10,8.0,2011,0.041116354,53,14892,4,1,4,0,1,0,1,0,1,-34.709736,-75.880936,1,0,1,0,0,0,1,0,0,0,0,0,0
13409,81,4.0,82.06977462328071,50.27325182420352,7.0,6,5.0,1960,0.319809354,25,4756,16,5,8,0,1,0,1,0,1,37.594604,-16.496838,0,1,0,0,0,1,0,0,0,0,1,0,0
12380,56,1.0,42.0319326399969,23.989542244016015,8.0,7,17.0,1985,0.0,23,5067,4,2,6,0,1,0,1,0,1,28.812899,-12.69077,0,1,0,0,0,1,0,0,0,0,1,0,0
11004,21,2.0,67.12274184561934,33.94434363629212,13.0,9,17.0,2009,0.194489265,47,8004,3,3,5,0,1,0,1,0,1,-0.49179766,-29.96856,0,1,0,0,0,1,0,0,1,0,0,0,0
792,105,1.0,34.38044975307562,21.189438161945006,5.0,3,5.0,1963,0.040242764,25,3478,11,3,1,0,1,0,1,0,1,-58.177258,40.336166,1,0,0,0,1,0,0,0,0,0,0,1,0
5687,94,3.0,67.34932920123644,50.89863854716052,7.0,12,16.0,1976,0.521867054,25,6149,0,0,0,0,1,0,1,0,1,-29.431583,0.0735084,1,0,0,0,1,0,0,0,1,0,0,0,0
5863,23,1.0,41.84689698611122,41.480144090450956,1.0,9,17.0,1977,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,-10.265592,43.68849,1,0,0,0,1,0,0,0,0,1,0,0,0
12378,41,3.0,63.11523847764774,42.198836796909845,7.0,11,12.0,1983,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1,-6.8695617,-52.448277,0,1,0,0,0,1,0,1,0,0,0,0,0
5674,77,1.0,39.05556390481898,20.19633433236669,8.0,5,12.0,1977,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1,-35.84088,-40.169827,1,0,1,0,0,0,1,0,0,0,0,0,0
4535,138,1.0,38.739778474816106,21.274676732844373,7.0,11,17.0,2002,0.1363303,30,6141,10,3,6,0,1,0,1,0,1,-37.974365,7.8212605,1,0,0,0,1,0,0,0,0,0,0,1,0
7048,75,1.0,32.818082647218496,19.213318712173,5.0,3,14.0,1965,0.122090347,29,6566,7,4,0,0,1,0,1,0,1,-15.749371,-8.622444,1,0,0,0,1,0,0,0,1,0,0,0,0
1143,154,2.0,66.10279529177947,37.9736030908449,13.0,21,25.0,2005,0.460556389,20,4386,14,1,5,0,1,0,1,0,1,-59.140553,32.13588,1,0,0,0,1,0,0,0,0,0,0,1,0
16085,44,1.0,38.862075559132094,23.45930942486473,6.0,9,9.0,1981,0.036122292,24,4378,0,1,1,0,1,0,1,0,1,55.100685,-27.152332,0,1,0,0,0,1,0,0,0,0,1,0,0
10384,15,1.0,41.96975267776488,21.100137095552668,7.0,10,14.0,2006,0.158249043,21,5731,0,1,0,0,1,0,1,0,1,11.62808,-7.723155,0,1,0,0,0,1,0,0,1,0,0,0,0
5006,61,1.0,40.17545016768281,20.867380415396077,9.0,14,16.0,1980,0.300322518,52,10311,6,1,9,0,1,0,1,0,1,-38.228317,-39.330833,1,0,1,0,0,0,1,0,0,0,0,0,0
7371,27,2.0,62.8270114526808,59.63789391426993,10.0,10,10.0,2013,0.011654127,4,915,0,0,0,0,1,0,1,0,1,7.938119,56.31336,1,0,0,1,0,0,0,0,0,1,0,0,0
4720,11,1.0,35.62432828179276,21.286495738789426,10.0,6,12.0,1975,0.012338886,35,5776,1,2,4,0,1,0,1,0,1,-34.88925,11.298907,1,0,0,0,1,0,0,0,0,0,0,1,0
7577,115,2.0,47.08394719262875,29.63015311272891,5.0,4,5.0,1962,1.8e-09,16,3681,73,2,5,0,1,0,1,0,1,-6.3377423,19.276262,1,0,0,0,1,0,0,0,1,0,0,0,0
15196,11,2.0,48.47850022922388,31.74401390492204,6.0,7,9.0,1973,0.00016967599999999998,36,5992,0,1,1,0,1,0,1,0,1,40.01503,-36.79703,0,1,0,0,0,1,0,0,0,0,1,0,0
8467,8,3.0,74.48213386679768,45.64719995357787,9.0,16,17.0,1986,0.092290642,21,4346,2,1,2,0,1,0,1,0,1,4.978342,8.926061,0,1,0,1,0,0,0,0,1,0,0,0,0
9220,58,1.0,41.303321905352725,21.016214574735574,8.0,11,12.0,1982,0.14890389099999998,9,1952,1,3,2,0,1,0,1,0,1,13.509781,28.692701,0,1,0,1,0,0,0,0,0,0,0,0,1
2151,75,2.0,41.76615115306865,25.34615570628735,5.0,3,5.0,1963,0.307466659,30,5048,9,2,5,0,1,1,0,0,1,-54.743294,25.620655,1,0,0,0,1,0,0,0,0,0,0,1,0
15824,90,2.0,42.78901189043373,29.61447877299996,5.0,2,5.0,1965,0.265088676,37,5288,0,3,2,0,1,0,1,0,1,50.963886,-31.703344,0,1,0,0,0,1,0,0,0,0,1,0,0
10545,1,3.0,82.12912507041436,45.99751348543428,10.0,20,22.0,2009,0.025609157,33,5261,0,3,1,0,1,0,1,0,1,15.090888,-6.5427485,0,1,0,0,0,1,0,0,1,0,0,0,0
13403,29,3.0,75.16640100804352,46.15495131259904,9.0,16,14.0,2000,0.086885265,10,2277,2,0,0,0,1,0,1,0,1,48.540745,1.8362774,0,1,0,1,0,0,0,0,0,0,0,0,1
16795,3,2.0,42.366967127610955,30.429377038666292,5.0,4,5.0,1968,0.265088676,37,5288,0,3,2,0,1,0,1,0,1,52.586754,-37.819977,0,1,0,0,0,1,0,0,0,0,1,0,0
6293,90,2.0,46.416243751315356,32.73083579903852,5.0,5,5.0,1965,0.265088676,37,5288,0,3,2,0,1,0,1,0,1,-20.482826,10.2811575,1,0,0,0,1,0,0,0,1,0,0,0,0
16024,103,1.0,40.672515430634995,21.02590516939354,8.0,9,17.0,1999,0.0006991189999999999,14,3369,24,0,3,0,1,0,1,0,1,57.35344,-22.290827,0,1,0,1,0,0,0,0,0,0,1,0,0
3078,6,1.0,41.62266636907175,20.375135662386576,7.0,9,17.0,2015,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,-26.630583,52.070965,1,0,0,0,1,0,0,0,0,1,0,0,0
6736,31,1.0,39.79731414309313,23.507916565799235,8.0,3,17.0,1996,0.151346216,32,5889,10,4,1,0,1,1,0,0,1,-19.454748,2.4726517,1,0,0,0,1,0,0,0,1,0,0,0,0
12124,128,3.0,75.31541169537591,41.538612571040076,0.0,5,13.0,2002,0.0,27,4798,0,2,8,0,1,0,1,0,1,27.666822,-10.510687,0,1,0,0,0,1,0,0,0,0,1,0,0
6489,48,2.0,62.07199667687857,60.723785302444725,1.0,3,1.0,2016,0.041124634,46,9515,5,1,10,0,1,0,1,0,1,-33.27669,-37.19292,1,0,1,0,0,0,1,0,0,0,0,0,0
2778,99,1.0,56.233048668067006,31.680272117066487,11.0,4,16.0,1978,0.033493708,66,10573,1,3,8,0,1,0,1,0,1,-48.883343,-38.51721,1,0,1,0,0,0,1,0,0,0,0,0,0
13074,27,2.0,63.8475951900427,62.85608013662533,1.0,4,22.0,2015,0.211401214,9,1892,0,0,1,0,1,0,1,0,1,44.015232,7.610175,0,1,0,1,0,0,0,0,0,0,0,0,1
4075,27,2.0,57.780139435830115,56.0948723427382,0.0,6,17.0,1977,0.211401214,9,1892,0,0,1,0,1,0,1,0,1,-21.833319,48.405445,1,0,0,0,1,0,0,0,0,1,0,0,0
3160,9,1.0,39.55929223967691,23.62200325774416,8.0,13,14.0,1991,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,-47.874603,17.46148,1,0,0,0,1,0,0,0,0,0,0,1,0
1272,21,2.0,56.56336730293371,33.165951105304075,8.0,15,14.0,1989,0.194489265,47,8004,3,3,5,0,1,0,1,0,1,-66.232765,-9.273608,1,0,0,0,1,0,0,0,0,0,0,1,0
14776,55,2.0,56.324101484183686,32.501073649724496,9.0,14,17.0,2000,0.041365446,31,5569,0,1,4,0,1,0,1,0,1,39.978455,-30.13086,0,1,0,0,0,1,0,0,0,0,1,0,0
4,4,1.0,37.29466861528707,17.165597339001152,8.0,9,9.0,1970,0.327018035,12,2270,23,1,0,0,1,0,1,0,1,-57.16012,44.816807,1,0,0,0,1,0,0,0,0,1,0,0,0
15732,56,2.0,61.61873822558833,34.4767496026782,10.0,13,17.0,1986,0.0,23,5067,4,2,6,0,1,0,1,0,1,51.08621,-30.50984,0,1,0,0,0,1,0,0,0,0,1,0,0
9111,196,3.0,75.5670647876177,50.68054822953079,9.0,5,4.0,1927,0.0,30,7538,87,5,5,0,1,0,1,0,1,-8.816262,-22.46564,0,1,0,0,0,1,0,0,1,0,0,0,0
10748,27,2.0,64.25160382004853,34.3833393777631,1.0,16,16.0,2015,0.017647053,2,469,0,0,0,0,1,0,1,0,1,40.07935,42.016407,0,1,0,1,0,0,0,0,0,0,0,0,1
8944,75,2.0,46.12371654925122,30.978382863306546,5.0,5,5.0,1965,0.307466659,30,5048,9,2,5,0,1,1,0,0,1,4.234557,3.2710059,0,1,0,0,0,1,0,0,1,0,0,0,0
1906,6,2.0,54.43138301078786,32.55715926935128,8.0,7,17.0,2014,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,-32.76995,56.06739,1,0,0,0,1,0,0,0,0,1,0,0,0
16232,46,2.0,41.318013997747045,30.942925890424718,5.0,6,5.0,1967,0.188783766,31,6137,4,0,1,0,1,0,1,0,1,47.35401,-43.935497,0,1,0,0,0,1,0,0,0,0,1,0,0
1839,13,3.0,74.56481549177167,43.0006479231948,9.0,11,17.0,2001,0.090799103,74,19083,2,5,15,0,1,0,1,0,1,-13.935179,-95.73407,1,0,1,0,0,0,1,0,0,0,0,0,0
7894,25,2.0,81.3104153737153,47.528986059439625,14.0,22,25.0,2010,0.069753361,53,13670,4,1,11,0,1,0,1,0,1,-27.773602,-74.890816,1,0,1,0,0,0,1,0,0,0,0,0,0
4849,23,1.0,33.989705343871414,28.426488226864,1.0,3,9.0,2016,0.034656082000000005,0,168,0,0,0,0,1,0,1,0,1,6.92582,79.275406,1,0,0,0,1,0,0,0,0,1,0,0,0
1962,20,2.0,61.58773292082883,38.819500183625394,10.0,16,17.0,1991,0.019508796,37,7687,11,5,5,0,1,0,1,0,1,-60.927982,-7.217258,1,0,0,0,1,0,0,0,0,0,0,1,0
13358,67,3.0,77.70572790087279,44.60335906039185,10.0,13,16.0,1979,0.0077202819999999985,38,4788,2,0,4,0,1,0,1,0,1,37.25037,-16.427563,0,1,0,0,0,1,0,0,0,0,1,0,0
2927,29,2.0,46.94254539936674,31.39202346236244,5.0,3,5.0,1969,0.069660344,31,6119,4,1,2,0,1,0,1,0,1,-51.19643,12.820326,1,0,0,0,1,0,0,0,0,0,0,1,0
14741,19,2.0,59.501819655335716,38.03602406647373,9.0,21,22.0,1997,0.000991363,33,6783,3,1,9,0,1,0,1,0,1,33.12267,-40.560055,0,1,0,0,0,1,0,0,0,0,1,0,0
12317,23,3.0,74.45333116814619,50.25648518322311,9.0,1,3.0,2017,0.005767451,1,388,0,0,0,0,1,0,1,0,1,53.350426,36.511337,0,1,0,1,0,0,0,0,0,0,0,0,1
13133,61,3.0,64.6180322495841,47.29265345306051,6.0,7,9.0,1969,0.298204575,16,4048,3,1,3,0,1,0,1,0,1,37.140945,-10.781758,0,1,0,1,0,0,0,0,0,0,1,0,0
1286,101,1.0,39.842267919494205,24.439134164743443,9.0,6,12.0,1970,0.225824954,41,6558,7,3,2,1,0,0,1,0,1,-67.936485,16.080887,1,0,0,0,1,0,0,0,0,0,0,1,0
13116,27,1.0,47.37990455756341,44.21750320543929,0.0,4,0.0,1977,0.072157581,2,629,1,0,0,0,1,0,1,1,0,58.86346,30.660555,0,1,0,1,0,0,0,0,0,0,0,0,1
13679,81,2.0,48.07436233616006,30.74892348407466,5.0,7,5.0,1964,0.319809354,25,4756,16,5,8,0,1,0,1,0,1,39.414818,-17.985247,0,1,0,0,0,1,0,0,0,0,1,0,0
13877,27,2.0,56.78226155296662,54.473735754962064,10.0,2,5.0,2015,0.07542368,11,3097,0,0,0,0,1,0,1,0,1,49.089176,-12.955634,0,1,0,1,0,0,0,0,0,0,0,0,1
1073,111,2.0,58.341808696565096,35.301332599403246,10.0,10,22.0,2006,0.093442564,23,4635,5,2,4,0,1,0,1,0,1,-60.88851,30.867882,1,0,0,0,1,0,0,0,0,0,0,1,0
13970,8,1.0,49.80697557729386,45.91082506558675,1.0,32,32.0,2009,0.092290642,21,4346,2,1,2,0,1,0,1,0,1,43.170284,-18.426544,0,1,0,0,0,1,0,0,0,0,1,0,0
13135,30,3.0,65.43339811226687,64.66823615437197,1.0,4,4.0,1977,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,21.530508,-33.81394,0,1,0,0,0,1,0,0,0,0,1,0,0
1778,105,2.0,38.87296589265351,25.509412247393627,5.0,9,9.0,1968,0.069660344,31,6119,4,1,2,0,1,0,1,0,1,-62.95252,17.315805,1,0,0,0,1,0,0,0,0,0,0,1,0
195,9,2.0,59.033478028382476,32.28894088099343,10.0,12,17.0,1993,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,-70.85145,27.10669,1,0,0,0,1,0,0,0,0,0,0,1,0
10674,6,1.0,62.38667783947727,31.13131830882121,1.0,8,7.0,2016,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,26.3942,25.290672,0,1,0,1,0,0,0,0,0,0,0,0,1
12350,1,1.0,39.64614985677765,22.688718682654148,10.0,3,9.0,2018,0.007122317,1,264,0,0,1,0,1,0,1,0,1,53.8344,36.999626,0,1,0,1,0,0,0,0,0,0,0,0,1
7251,5,3.0,67.56685140080488,47.50794413577214,9.0,9,14.0,1973,0.150817539,16,3433,4,4,5,0,1,0,1,0,1,-7.3287296,21.579582,1,0,0,0,1,0,0,0,1,0,0,0,0
7740,56,1.0,40.96957900317993,22.019286643492194,9.0,16,16.0,1988,0.0,23,5067,4,2,6,0,1,0,1,0,1,-5.2093477,6.8081465,1,0,0,0,1,0,0,0,1,0,0,0,0
8956,28,2.0,41.52703436743553,27.006878919666296,5.0,3,12.0,1976,0.118537385,30,6207,1,1,0,0,1,0,1,0,1,-1.6063911,-10.020533,0,1,0,0,0,1,0,0,1,0,0,0,0
13686,187,1.0,41.092204378773744,22.449813268150965,8.0,8,12.0,2001,0.041116354,53,14892,4,1,4,0,1,0,1,0,1,-14.747652,-77.033676,0,1,1,0,0,0,0,1,0,0,0,0,0
2864,121,1.0,34.0513405985466,20.229874064688577,5.0,3,5.0,1965,0.212515361,19,3293,16,3,7,0,1,0,1,0,1,-37.822178,37.786167,1,0,0,0,1,0,0,0,0,1,0,0,0
11331,29,1.0,53.79681104495035,19.425507439261047,11.0,15,20.0,2012,0.069660344,31,6119,4,1,2,0,1,0,1,0,1,11.809958,-23.334055,0,1,0,0,0,1,0,0,0,0,1,0,0
4580,126,3.0,81.85559315676657,52.7250014468629,8.0,6,7.0,1955,0.333891544,30,6564,1,0,0,0,1,0,1,0,1,-40.22772,4.7844033,1,0,0,0,1,0,0,0,0,0,0,1,0
8909,120,3.0,76.35613869996493,49.56210325134571,8.0,5,8.0,1960,0.341071945,27,5664,48,3,11,0,1,0,1,0,1,2.3975215,-0.72261435,0,1,0,0,0,1,0,0,1,0,0,0,0
11932,88,2.0,51.19078669690681,47.12738482120214,9.0,6,14.0,1972,0.127375905,43,8429,3,3,9,0,1,0,1,0,1,2.4378893,-34.43004,0,1,0,0,0,1,0,0,0,0,1,0,0
5243,6,2.0,62.17623423718742,60.72346673250922,12.0,12,12.0,2017,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,-14.295039,45.933125,1,0,0,0,1,0,0,0,0,1,0,0,0
13419,46,3.0,66.50319055848914,44.951469834983904,9.0,7,12.0,1970,0.188783766,31,6137,4,0,1,0,1,0,1,0,1,23.891397,-33.192455,0,1,0,0,0,1,0,0,0,0,1,0,0
3459,107,3.0,58.05464111351393,37.29502148200921,5.0,6,5.0,1964,0.050272014,21,4231,14,0,3,0,1,0,1,0,1,-37.84051,32.70583,1,0,0,0,1,0,0,0,0,0,0,1,0
7053,19,3.0,92.9641502043882,53.71383686774156,11.0,14,14.0,2004,0.309479124,35,7715,4,0,6,0,1,0,1,0,1,-18.208578,-15.830652,1,0,0,0,1,0,0,0,1,0,0,0,0
14691,13,3.0,74.35745648870353,46.16676743604632,10.0,6,10.0,1999,0.090799103,74,19083,2,5,15,0,1,0,1,0,1,-0.22327136,-100.43789,0,1,1,0,0,0,0,1,0,0,0,0,0
12535,23,2.0,90.90922848612571,51.89949113642831,14.0,23,25.0,2012,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,44.026745,11.405773,0,1,0,1,0,0,0,0,0,0,0,0,1
560,58,3.0,83.81575231428566,48.97211101348292,10.0,14,22.0,2005,0.050755569,24,5469,1,0,1,0,1,0,1,0,1,-68.52018,27.863798,1,0,0,0,1,0,0,0,0,0,0,1,0
7514,105,3.0,62.8213363420609,46.144495253257894,5.0,4,9.0,1970,0.069660344,31,6119,4,1,2,0,1,0,1,0,1,-12.435376,-5.830559,1,0,0,0,1,0,0,0,1,0,0,0,0
5305,12,1.0,41.08890133635983,22.54960939997627,8.0,10,12.0,1983,0.090799103,74,19083,2,5,15,0,1,0,1,0,1,-10.062687,-97.61722,1,0,1,0,0,0,1,0,0,0,0,0,0
11231,73,2.0,45.80427563610765,31.248902183059077,5.0,5,5.0,1966,0.042031587,37,6856,84,2,5,0,1,0,1,0,1,7.215077,-23.331806,0,1,0,0,0,1,0,0,1,0,0,0,0
8803,6,1.0,42.846974905538396,39.533799638590395,10.0,5,17.0,2013,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,12.465129,31.461744,0,1,0,1,0,0,0,0,0,0,0,0,1
9791,77,1.0,36.29479210501622,26.33276211559206,7.0,7,12.0,1977,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1,-18.587337,-45.328514,0,1,1,0,0,0,0,1,0,0,0,0,0
5874,170,3.0,76.93421994973544,45.57027336785189,10.0,13,22.0,2005,0.21843974,21,4472,6,4,7,0,1,0,1,1,0,-20.242308,16.020605,1,0,0,0,1,0,0,0,1,0,0,0,0
1440,29,2.0,45.52167884587328,26.473375407902218,5.0,7,5.0,1964,0.069660344,31,6119,4,1,2,0,1,0,1,0,1,-64.27061,18.424833,1,0,0,0,1,0,0,0,0,0,0,1,0
6474,114,1.0,33.997125361738256,24.840236858459953,5.0,3,5.0,1961,0.327018035,12,2270,23,1,0,0,1,0,1,0,1,-9.606328,28.349525,1,0,0,0,1,0,0,0,0,1,0,0,0
12168,41,1.0,44.757487405652455,23.50790608434121,8.0,9,12.0,1983,0.127811589,28,7287,5,1,3,0,1,0,1,0,1,7.7369056,-31.886274,0,1,0,0,0,1,0,0,0,0,1,0,0
13187,30,1.0,96.14639392203196,81.32980827830714,5.0,12,39.0,2012,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,21.818766,-33.95169,0,1,0,0,0,1,0,0,0,0,1,0,0
9831,62,3.0,55.68532164582656,34.42862814427498,6.0,4,9.0,1980,0.037177818,52,11217,1,1,7,0,1,0,1,0,1,-19.649517,-48.46076,0,1,1,0,0,0,0,1,0,0,0,0,0
15943,111,1.0,38.1661399046898,21.64784723392929,10.0,5,12.0,1964,0.1363303,30,6141,10,3,6,0,1,0,1,0,1,46.23447,-42.50723,0,1,0,0,0,1,0,0,0,0,1,0,0
5131,34,1.0,45.7599465308024,42.01243005555953,1.0,17,25.0,2016,0.069753361,53,13670,4,1,11,0,1,0,1,0,1,-33.64209,-74.22864,1,0,1,0,0,0,1,0,0,0,0,0,0
4679,30,2.0,33.44430622348324,30.72658478561685,5.0,5,5.0,1968,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,-38.4084,5.8104463,1,0,0,0,1,0,0,0,0,0,0,1,0
13908,22,1.0,33.819658796584314,21.85062639653824,5.0,6,5.0,1967,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0,-4.102802,-59.33779,0,1,0,0,0,1,0,1,0,0,0,0,0
13489,8,2.0,55.994646279670846,30.431155793862878,10.0,3,20.0,2008,0.458174486,26,4439,1,1,5,0,1,1,0,0,1,38.76135,-15.754498,0,1,0,0,0,1,0,0,0,0,1,0,0
